BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;518;Anz.;Anzahl;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;555;Anz.;Anzahl;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;568;Anz.;Anzahl;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;567;Anz.;Anzahl;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;562;Anz.;Anzahl;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;559;Anz.;Anzahl;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;583;Anz.;Anzahl;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;561;Anz.;Anzahl;
119;Seegräben;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;593;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;3252;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;3208;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;3342;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;3330;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;3351;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;3444;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;3500;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;3454;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;3499;Anz.;Anzahl;
120;Wald;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;3362;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;13568;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;13651;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;14193;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;14413;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;14093;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;14129;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;14362;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;14153;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;14172;Anz.;Anzahl;
121;Wetzikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;14088;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;8005;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;8078;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;8229;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;8422;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;8397;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;8354;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;8023;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;7511;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;7667;Anz.;Anzahl;
131;Adliswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;7712;Anz.;Anzahl;
132;Hirzel (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;597;Anz.;Anzahl;
132;Hirzel (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;613;Anz.;Anzahl;
132;Hirzel (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;630;Anz.;Anzahl;
132;Hirzel (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;628;Anz.;Anzahl;
132;Hirzel (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;632;Anz.;Anzahl;
132;Hirzel (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;636;Anz.;Anzahl;
132;Hirzel (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;637;Anz.;Anzahl;
133;Horgen (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;9422;Anz.;Anzahl;
133;Horgen (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;9373;Anz.;Anzahl;
133;Horgen (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;9364;Anz.;Anzahl;
133;Horgen (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;9427;Anz.;Anzahl;
133;Horgen (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;9513;Anz.;Anzahl;
133;Horgen (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;9530;Anz.;Anzahl;
133;Horgen (bis 2017);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;9488;Anz.;Anzahl;
134;Hütten (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;237;Anz.;Anzahl;
134;Hütten (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;243;Anz.;Anzahl;
134;Hütten (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;232;Anz.;Anzahl;
134;Hütten (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;243;Anz.;Anzahl;
134;Hütten (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;249;Anz.;Anzahl;
134;Hütten (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;243;Anz.;Anzahl;
134;Hütten (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;243;Anz.;Anzahl;
134;Hütten (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;244;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;3813;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;3920;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;4100;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;4058;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;4007;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;3988;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;4064;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;4130;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;4278;Anz.;Anzahl;
135;Kilchberg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;4260;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;1525;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;1508;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;1510;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;1496;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;1506;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;1513;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;1534;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;1533;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;1574;Anz.;Anzahl;
136;Langnau a.A.;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;1575;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;1054;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;1065;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;1057;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;1036;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;1037;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;1007;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;1051;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;1014;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;1023;Anz.;Anzahl;
137;Oberrieden;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;1016;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;3653;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;3718;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;3769;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;4036;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;4132;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;4134;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;4079;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;4299;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;4228;Anz.;Anzahl;
138;Richterswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;4157;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;2772;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;2848;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;3008;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;3129;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;3112;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;3139;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;3064;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;3039;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;3060;Anz.;Anzahl;
139;Rüschlikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;3027;Anz.;Anzahl;
140;Schönenberg (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;577;Anz.;Anzahl;
140;Schönenberg (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;584;Anz.;Anzahl;
140;Schönenberg (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;537;Anz.;Anzahl;
140;Schönenberg (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;555;Anz.;Anzahl;
140;Schönenberg (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;570;Anz.;Anzahl;
140;Schönenberg (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;572;Anz.;Anzahl;
140;Schönenberg (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;571;Anz.;Anzahl;
140;Schönenberg (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;579;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;6431;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;6698;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;6792;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;6509;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;6429;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;6539;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;6609;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;6583;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;6895;Anz.;Anzahl;
141;Thalwil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;6610;Anz.;Anzahl;
142;Wädenswil (bis 2018);Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;9047;Anz.;Anzahl;
